jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
54.7876,6,6,23.9731,78.7601,completed,81387.04,49923.39,0.6196,0.96,0.0000,2.1716,1.8737,0.7968,5.8066,8.3095,,,,
25.1753,10,10,43.5397,68.7147,completed,81387.04,49923.39,0.6196,0.96,0.0000,1.0421,1.3131,0.8695,0.4777,1.2222,3.5966,4.8707,5.4750,5.1849
58.0676,5,5,18.4974,76.5645,completed,81387.25,49923.54,0.6092,0.92,0.0000,2.4329,0.4580,1.9113,7.1424,,,,,
30.4094,10,10,42.4265,72.8355,completed,81387.25,49923.54,0.6092,0.92,0.0000,0.7434,1.0634,0.2969,1.6066,2.5539,2.0675,2.8919,4.3565,4.2671
34.9541,9,4,14.1956,49.1497,converged,81387.48,49923.69,0.5999,0.91,0.0000,0.7511,0.7136,0.0908,,,,,,
25.2076,10,3,10.3136,35.5206,converged,81387.48,49923.69,0.5999,0.91,0.0000,0.3928,0.0734,,,,,,,
43.0255,8,8,40.2336,83.2586,completed,81387.62,49923.79,0.5935,0.88,0.0000,0.2733,0.5132,0.2712,1.6963,1.0279,3.5888,5.2155,,
24.8098,10,6,33.5786,58.3877,converged,81387.62,49923.79,0.5935,0.88,0.0000,0.0695,0.4666,0.6864,0.1611,0.0686,,,,
42.4985,8,8,29.7131,72.2111,completed,81387.82,49923.92,0.5872,0.94,0.0000,0.6641,0.8591,1.2250,3.4481,0.8094,4.4297,5.4346,,
35.0466,9,9,38.6197,73.6657,completed,81387.82,49923.92,0.5872,0.94,0.0000,0.0906,0.4443,0.4498,0.2763,1.0337,4.0664,5.2823,5.0870,
25.4766,10,10,42.7457,68.2217,completed,81388.07,49924.08,0.5855,1.02,0.0000,1.3155,1.5241,1.0273,1.8831,1.2033,3.7557,5.3151,6.0438,5.7841
40.2056,8,8,30.1604,70.3655,completed,81388.07,49924.08,0.5855,1.02,0.0000,1.6199,2.1198,1.2948,1.8558,2.3586,4.3369,5.0761,,
25.3268,10,4,14.7881,40.1141,converged,81388.29,49924.23,0.5829,1.02,0.0000,1.0448,0.9554,0.0981,,,,,,
22.5475,10,10,46.6535,69.2005,completed,81388.29,49924.23,0.5829,1.02,0.0000,0.9749,1.0790,0.1459,1.2689,1.9329,1.7710,2.6631,3.8600,3.7223
21.1375,10,10,34.2073,55.3444,completed,81388.51,49924.38,0.5802,0.93,0.0000,1.4781,1.8899,1.4350,0.1901,1.1766,3.7167,5.0021,5.6455,5.5132
29.1990,10,10,53.8604,83.0595,completed,81388.51,49924.38,0.5802,0.93,0.0000,1.1426,1.5320,0.9641,0.8798,2.7184,2.9366,3.9577,4.0290,3.5160
43.7967,8,8,34.5276,78.3236,completed,81388.72,49924.51,0.5773,0.95,0.0000,0.9442,0.8434,1.3505,2.2384,3.4483,5.5028,6.0303,,
29.4347,10,10,55.5496,84.9836,completed,81388.72,49924.51,0.5773,0.95,0.0000,1.1925,1.4798,0.8017,1.1263,2.7321,2.0677,3.5052,4.3586,4.2023
49.9801,7,7,29.5086,79.4887,completed,81388.97,49924.68,0.5750,0.94,0.0000,1.4017,0.9249,2.5016,2.9893,6.1052,6.6511,,,
55.0010,6,6,24.6063,79.6073,completed,81388.97,49924.68,0.5750,0.94,0.0000,2.3926,2.1413,1.3919,4.3971,6.2559,,,,
25.3791,10,10,46.8375,72.2165,completed,81389.22,49924.84,0.5727,0.96,0.0000,1.6113,2.2356,1.9903,0.7117,3.9257,4.9575,5.5751,5.7661,5.3038
35.2698,9,9,34.5444,69.8135,completed,81389.22,49924.84,0.5727,0.96,0.0000,1.3498,1.5831,1.2197,1.1961,3.6747,4.7985,5.6069,5.4026,
21.0028,10,10,44.2496,65.2516,completed,81389.45,49924.99,0.5694,0.91,0.0000,0.8578,0.9658,0.2055,2.2519,2.3188,1.1291,3.7070,5.1646,5.0595
58.4593,5,5,22.0126,80.4717,completed,81389.45,49924.99,0.5694,0.91,0.0000,1.4848,3.4342,3.0454,3.4061,,,,,
44.3671,8,8,32.4048,76.7719,completed,81389.66,49925.12,0.5656,0.83,0.0000,0.8859,1.0807,0.2429,2.5146,2.8162,5.5602,6.2861,,
