jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
43.1582,8,8,37.0653,80.2233,completed,81381.51,49919.65,0.5740,2.25,0.0000,0.6505,0.9981,0.3655,2.2105,2.7385,0.6120,0.3770,,
51.1372,7,7,26.7788,77.9158,completed,81382.05,49920.00,0.5741,2.54,0.0000,0.1656,0.8206,2.5244,6.1987,1.1090,0.3725,,,
43.4866,8,8,42.5339,86.0200,completed,81382.05,49920.00,0.5741,2.54,0.0000,0.9615,0.3712,2.7775,8.4251,2.3706,0.8161,0.1740,,
59.6357,5,5,20.9912,80.6262,completed,81382.81,49920.49,0.5734,2.92,0.0000,1.0854,7.6683,4.7272,1.9792,,,,,
38.4485,9,9,41.9329,80.3809,completed,81382.81,49920.49,0.5734,2.92,0.0000,0.6293,0.4627,1.2869,5.0593,5.7581,1.1458,0.2294,0.2491,
39.8055,9,9,37.8465,77.6529,completed,81383.51,49920.94,0.5745,3.19,0.0000,0.1501,0.1009,1.9421,5.8250,4.5458,1.3949,0.6368,0.2581,
22.4360,10,10,36.1987,58.6338,completed,81383.51,49920.94,0.5745,3.19,0.0000,0.5977,0.6394,1.1127,3.8291,3.1457,1.3108,0.3521,0.3751,0.1985
32.4497,10,10,41.9270,74.3760,completed,81384.31,49921.45,0.5738,3.38,0.0000,0.1831,0.1738,0.4707,1.2808,5.1025,1.9715,0.9151,0.3653,0.2536
40.1446,8,8,29.1820,69.3260,completed,81384.31,49921.45,0.5738,3.38,0.0000,0.2864,1.5083,3.4107,5.6101,2.3963,0.5591,0.2602,,
29.9989,10,3,10.9674,40.9654,converged,81385.12,49921.97,0.5742,3.58,0.0000,0.0583,0.0399,,,,,,,
35.8137,9,9,35.0814,70.8945,completed,81385.12,49921.97,0.5742,3.58,0.0000,0.1645,0.5425,0.1309,0.7855,4.0455,0.7730,0.4457,0.2463,
47.2849,7,7,33.8039,81.0879,completed,81385.96,49922.51,0.5756,3.80,0.0000,0.1839,0.8947,6.6424,4.3319,1.0308,0.4335,,,
53.8692,6,6,31.2420,85.1110,completed,81385.96,49922.51,0.5756,3.80,0.0000,1.1488,2.3754,4.5540,1.5289,0.5776,,,,
36.7573,9,9,42.5153,79.2723,completed,81387.07,49923.23,0.5768,4.11,0.0000,0.5547,1.1365,0.5689,2.9591,3.7041,1.2064,0.8108,0.4799,
29.3887,10,10,50.1850,79.5731,completed,81387.07,49923.23,0.5768,4.11,0.0000,0.1971,0.6405,1.2364,1.3911,2.9140,2.4497,1.2871,0.6492,0.4764
37.1357,9,9,49.6834,86.8184,completed,81388.13,49923.92,0.5796,4.31,0.0000,0.7130,1.4708,1.0120,3.1915,3.2050,1.2680,0.8318,0.5352,
