jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
33.0506,10,10,46.2783,79.3284,completed,81830.47,50253.66,0.1850,8.33,0.0000,0.1334,0.1950,0.1770,0.3563,0.6589,2.4916,6.8038,8.7662,8.1202
25.1280,10,3,10.6053,35.7323,converged,81832.66,50254.05,0.1853,8.33,0.0000,0.0637,0.0894,,,,,,,
21.0641,10,4,12.1293,33.1934,converged,81832.66,50254.05,0.1853,8.33,0.0000,0.0952,0.1118,0.0772,,,,,,
56.4394,6,6,24.0875,80.5265,completed,81834.45,50254.37,0.1839,8.34,0.0000,0.0262,1.5115,0.6169,2.5015,8.5055,,,,
34.9516,9,3,9.9502,44.9012,converged,81834.45,50254.37,0.1839,8.34,0.0000,0.0781,0.0822,,,,,,,
26.5167,10,4,14.3367,40.8528,converged,81836.64,50254.78,0.1823,8.34,0.0000,0.0739,0.1092,0.0631,,,,,,
31.9412,10,10,35.2815,67.2225,completed,81836.64,50254.78,0.1823,8.34,0.0000,0.0990,0.1291,0.1122,0.3356,0.6206,1.3936,4.0735,7.5941,8.3158
29.6931,10,4,15.8284,45.5215,converged,81838.55,50255.14,0.1877,8.34,0.0000,0.0710,0.1055,0.0660,,,,,,
54.3847,6,6,30.2612,84.6452,completed,81838.55,50255.14,0.1877,8.34,0.0000,0.2099,0.1792,0.6951,3.2926,9.2875,,,,
24.3547,10,3,13.2874,37.6414,converged,81840.47,50255.50,0.1887,8.29,0.0000,0.0359,0.0146,,,,,,,
53.8520,6,6,23.0430,76.8940,completed,81840.47,50255.50,0.1887,8.29,0.0000,0.1577,0.1925,0.6968,4.5182,10.2580,,,,
22.1313,10,3,15.2628,37.3938,converged,81842.36,50255.86,0.1882,8.18,0.0000,0.0176,0.0775,,,,,,,
42.4336,8,8,35.3953,77.8284,completed,81842.36,50255.86,0.1882,8.18,0.0000,0.1613,0.1973,0.4360,1.0231,2.6845,7.9235,9.7240,,
52.2808,6,6,34.0030,86.2830,completed,81844.35,50256.25,0.1874,8.10,0.0000,0.0460,0.4628,0.4131,3.7563,10.0087,,,,
23.3366,10,4,14.5770,37.9131,converged,81844.35,50256.25,0.1874,8.10,0.0000,0.0931,0.1008,0.0498,,,,,,
36.7781,9,4,11.8972,48.6752,converged,81846.33,50256.63,0.1848,8.11,0.0000,0.1014,0.1182,0.0580,,,,,,
54.8482,6,6,21.6351,76.4832,completed,81846.33,50256.63,0.1848,8.11,0.0000,0.1835,0.2263,1.1758,5.2220,10.6370,,,,
29.6211,10,3,11.8827,41.5038,converged,81848.35,50257.00,0.1844,8.12,0.0000,0.0110,0.0271,,,,,,,
40.0078,8,3,9.8828,49.8898,converged,81848.35,50257.00,0.1844,8.12,0.0000,0.1020,0.0971,,,,,,,
41.5195,8,3,11.2985,52.8175,converged,81850.11,50257.33,0.1821,8.07,0.0000,0.0359,0.0464,,,,,,,
47.4338,7,7,28.6996,76.1326,completed,81850.11,50257.33,0.1821,8.07,0.0000,0.1062,0.1288,0.8019,1.4548,7.5180,10.6210,,,
26.7857,10,3,8.7687,35.5538,converged,81852.19,50257.71,0.1784,7.86,0.0000,0.0077,0.0392,,,,,,,
38.8776,9,3,11.9656,50.8426,converged,81852.19,50257.71,0.1784,7.86,0.0000,0.0353,0.0346,,,,,,,
55.8381,6,6,24.8041,80.6421,completed,81853.87,50258.01,0.1753,7.63,0.0000,0.0729,0.1051,1.3984,5.3643,10.9323,,,,
47.8121,7,7,24.9161,72.7282,completed,81853.87,50258.01,0.1753,7.63,0.0000,0.1382,0.1292,0.8051,0.9703,6.1321,10.0419,,,
45.0135,8,3,13.8919,58.9049,converged,81855.91,50258.37,0.1713,7.18,0.0000,0.0408,0.0532,,,,,,,
46.4113,7,7,33.4931,79.9041,completed,81855.91,50258.37,0.1713,7.18,0.0000,0.1654,0.1060,0.3359,0.5140,5.2336,9.6290,,,
33.1179,10,3,10.3960,43.5131,converged,81857.74,50258.68,0.1676,6.66,0.0000,0.0438,0.0638,,,,,,,
53.8717,6,6,29.2481,83.1192,completed,81857.74,50258.68,0.1676,6.66,0.0000,0.1931,0.1350,0.9747,3.7338,9.3198,,,,
57.5447,6,3,10.5691,68.1132,converged,81859.47,50258.96,0.1636,6.02,0.0000,0.0496,0.0736,,,,,,,
47.1536,7,7,24.2582,71.4112,completed,81859.47,50258.96,0.1636,6.02,0.0000,0.1638,0.1236,0.6459,2.3196,7.5673,10.6728,,,
28.0497,10,4,11.4417,39.4907,converged,81860.95,50259.20,0.1600,5.26,0.0000,0.0676,0.1004,0.0703,,,,,,
42.8064,8,3,10.5063,53.3123,converged,81860.95,50259.20,0.1600,5.26,0.0000,0.0902,0.0892,,,,,,,
33.0997,10,3,11.6823,44.7814,converged,81862.00,50259.37,0.1573,4.64,0.0000,0.0530,0.0700,,,,,,,
36.2923,9,4,13.3970,49.6891,converged,81862.00,50259.37,0.1573,4.64,0.0000,0.1318,0.1273,0.0538,,,,,,
44.9669,8,3,10.1857,55.1517,converged,81863.05,50259.31,0.1430,3.88,0.0000,0.0820,0.0825,,,,,,,
20.6884,10,4,12.2796,32.9676,converged,81863.05,50259.31,0.1430,3.88,0.0000,0.1419,0.1479,0.0689,,,,,,
50.2586,7,7,26.3285,76.5865,completed,81863.75,50259.41,0.1410,3.36,0.0000,0.1304,0.1021,0.3599,1.2481,6.1266,10.1319,,,
52.7824,6,6,26.3174,79.0994,completed,81863.75,50259.41,0.1410,3.36,0.0000,0.1209,0.6660,1.6726,1.3647,7.1950,,,,
47.9929,7,3,9.4735,57.4655,converged,81864.58,50259.52,0.1384,2.36,0.0000,0.1398,0.0487,,,,,,,
42.3163,8,8,27.1137,69.4297,completed,81864.58,50259.52,0.1384,2.36,0.0000,0.2338,0.1211,0.2291,0.4376,1.5684,5.7907,8.2341,,
44.7456,8,8,40.8017,85.5467,completed,81865.08,50259.59,0.1365,1.64,0.0000,0.1940,0.1001,0.2320,0.7275,1.9103,6.8963,8.5945,,
24.3001,10,10,33.0673,57.3673,completed,81865.08,50259.59,0.1365,1.64,0.0000,0.2139,0.1618,0.1160,0.6617,1.3265,0.5051,3.0904,5.9179,6.4387
28.8284,10,3,12.2433,41.0714,converged,81865.41,50259.64,0.1348,0.71,0.0000,0.1434,0.0962,,,,,,,
24.3014,10,10,38.6260,62.9270,completed,81865.41,50259.64,0.1348,0.71,0.0000,0.2019,0.1603,0.1439,0.8911,1.3061,0.3961,2.9472,5.5306,6.0245
35.0384,9,9,28.9112,63.9492,completed,81865.49,50259.65,0.1339,0.00,0.0000,0.2537,0.2243,0.2855,1.1583,0.7313,2.1537,5.5157,6.6461,
36.0033,9,9,46.9938,82.9969,completed,81865.49,50259.65,0.1339,0.00,0.0000,0.2784,0.2197,0.1704,0.2700,0.6858,2.6713,5.6925,6.8227,
