jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
24.9267,10,10,41.2741,66.2001,completed,81377.36,49916.91,0.5890,0.00,0.0000,0.5942,1.1473,1.3273,1.5655,1.9910,0.7445,2.6863,3.4573,3.0541
46.7607,7,7,29.2887,76.0487,completed,81377.36,49916.91,0.5890,0.00,0.0000,0.0905,1.2393,8.8532,3.1013,2.2625,0.1930,,,
55.6255,6,6,23.0533,78.6783,converged,81377.36,49916.91,0.5890,0.00,0.0000,0.0650,6.7619,5.7490,1.8361,0.0761,,,,
21.0231,10,10,45.3728,66.3959,completed,81377.36,49916.91,0.5888,0.00,0.0000,0.2039,0.4889,0.7147,6.2058,2.5736,0.5210,1.2650,1.9634,2.0602
49.2168,7,7,39.5911,88.8071,completed,81377.36,49916.91,0.5888,0.00,0.0000,1.2869,2.0429,1.7598,1.2760,3.1614,4.2760,,,
25.1953,10,8,26.6076,51.8027,converged,81377.36,49916.91,0.5886,0.00,0.0000,0.0126,0.2502,3.6036,6.8722,2.5793,0.9995,0.0455,,
35.5514,9,9,42.1822,77.7490,completed,81377.36,49916.91,0.5886,0.00,0.0000,0.2326,0.7983,0.2744,1.6522,1.9804,2.0862,3.4158,2.8487,
45.5453,8,8,30.9521,76.4971,completed,81377.37,49916.91,0.5882,0.00,0.0000,0.1531,0.1063,6.5635,3.6547,1.0744,1.0285,1.4938,,
36.5965,9,9,43.8260,80.4220,completed,81377.37,49916.91,0.5882,0.00,0.0000,0.0943,0.1964,3.4623,6.3808,3.3565,1.6858,0.4515,1.1962,
46.4400,7,7,31.5243,77.9634,completed,81377.37,49916.91,0.5882,0.00,0.0000,0.2622,0.4668,4.4604,1.3704,2.2277,3.1195,,,
24.8938,10,10,43.9456,68.8386,completed,81377.37,49916.91,0.5882,0.00,0.0000,0.1370,0.4157,0.2680,3.2048,0.5149,0.5659,2.1272,2.6441,2.3269
45.2858,8,8,49.9310,95.2160,completed,81377.37,49916.92,0.5878,0.00,0.0000,0.2526,0.1651,5.2456,2.1471,0.2427,2.0757,2.7521,,
27.9321,10,10,52.2558,80.1879,completed,81377.37,49916.92,0.5878,0.00,0.0000,0.1041,0.1857,1.9133,9.0772,2.4912,2.1029,0.8275,0.3208,0.9102
49.6322,7,7,28.0593,77.6913,completed,81377.39,49916.93,0.5869,0.00,0.0000,1.2380,1.4885,2.1301,1.1045,2.2702,4.0138,,,
44.0281,8,8,34.5182,78.5463,completed,81377.39,49916.93,0.5869,0.00,0.0000,0.6831,0.7401,1.9033,0.9720,0.6596,3.2567,3.1531,,
59.6612,5,5,21.7061,81.3671,completed,81377.41,49916.94,0.5835,0.00,0.0000,1.6119,2.2928,2.0035,2.8779,,,,,
45.9142,8,8,32.6757,78.5898,completed,81377.41,49916.94,0.5835,0.00,0.0000,1.0007,1.5863,1.5550,1.6358,2.9160,4.9274,5.4326,,
