jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
45.7250,8,3,8.8927,54.6168,converged,3719.25,73772.86,0.4601,2.16,0.0000,0.0193,0.0787,,,,,,,
20.6148,10,3,10.3758,30.9898,converged,3719.25,73772.86,0.4601,2.16,0.0000,0.0249,0.0295,,,,,,,
29.0593,10,3,13.6985,42.7575,converged,3719.64,73773.05,0.4629,2.17,0.0000,0.0238,0.0726,,,,,,,
41.7003,8,3,9.5914,51.2914,converged,3719.64,73773.05,0.4629,2.17,0.0000,0.0275,0.0857,,,,,,,
43.5397,8,8,26.7999,70.3389,completed,3720.03,73773.24,0.4652,2.18,0.0000,0.0561,0.1319,0.3484,0.2212,1.2506,2.0994,3.0137,,
34.0527,9,3,10.2038,44.2558,converged,3720.03,73773.24,0.4652,2.18,0.0000,0.0242,0.0317,,,,,,,
34.9344,9,9,28.2431,63.1771,completed,3720.51,73773.49,0.4693,2.20,0.0000,0.0397,0.1020,0.2224,0.2663,0.7356,1.4376,2.8192,2.8623,
38.3070,9,3,8.8665,47.1725,converged,3720.51,73773.49,0.4693,2.20,0.0000,0.0173,0.0108,,,,,,,
36.0289,9,3,13.4467,49.4748,converged,3720.91,73773.69,0.4712,2.20,0.0000,0.0242,0.0326,,,,,,,
20.3988,10,3,13.2044,33.6024,converged,3720.91,73773.69,0.4712,2.20,0.0000,0.0277,0.0376,,,,,,,
51.1868,7,3,8.9749,60.1609,converged,3721.30,73773.89,0.4719,2.17,0.0000,0.0371,0.0543,,,,,,,
22.7149,10,3,9.4266,32.1407,converged,3721.30,73773.89,0.4719,2.17,0.0000,0.0323,0.0511,,,,,,,
27.8676,10,3,8.9662,36.8333,converged,3721.73,73774.11,0.4725,2.14,0.0000,0.0327,0.0604,,,,,,,
41.8856,8,3,14.1233,56.0083,converged,3721.73,73774.11,0.4725,2.14,0.0000,0.0515,0.0535,,,,,,,
55.3335,6,6,21.0723,76.4054,completed,3722.11,73774.30,0.4726,2.14,0.0000,0.1291,0.3519,0.2468,1.8265,3.6978,,,,
24.4710,10,3,9.4382,33.9082,converged,3722.11,73774.30,0.4726,2.14,0.0000,0.0402,0.0646,,,,,,,
34.4948,9,3,9.4289,43.9230,converged,3722.54,73774.52,0.4726,2.16,0.0000,0.0414,0.0502,,,,,,,
46.2012,7,7,23.4480,69.6490,completed,3722.54,73774.52,0.4726,2.16,0.0000,0.1070,0.1446,0.1979,1.6901,1.8884,2.6820,,,
31.0569,10,3,9.8510,40.9070,converged,3722.98,73774.75,0.4726,2.17,0.0000,0.0229,0.0420,,,,,,,
