jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
32.9654,10,10,35.2207,68.1857,completed,3638.05,73709.70,-1.9867,1.22,0.0000,0.0608,0.1027,0.1050,0.2524,0.2017,1.4011,3.2379,5.2487,5.4517
36.1013,9,3,9.1537,45.2548,converged,3637.93,73709.45,-1.9812,1.28,0.0000,0.0316,0.0679,,,,,,,
43.5739,8,3,9.7667,53.3398,converged,3637.93,73709.45,-1.9812,1.28,0.0000,0.0778,0.0465,,,,,,,
24.5652,10,3,10.2097,34.7747,converged,3637.83,73709.21,-1.9755,1.32,0.0000,0.0301,0.0510,,,,,,,
22.6835,10,4,12.5701,35.2531,converged,3637.83,73709.21,-1.9755,1.32,0.0000,0.1054,0.1207,0.0376,,,,,,
26.5209,10,10,33.4874,60.0074,completed,3637.72,73708.96,-1.9705,1.34,0.0000,0.0680,0.1186,0.1529,0.3852,0.1860,1.5086,3.6956,5.6659,5.7354
24.0069,10,10,34.4754,58.4814,completed,3637.72,73708.96,-1.9705,1.34,0.0000,0.1575,0.1986,0.1586,0.3663,1.0184,2.3118,4.1800,5.8548,5.8593
25.6729,10,3,8.9687,34.6407,converged,3637.61,73708.68,-1.9675,1.38,0.0000,0.0489,0.0741,,,,,,,
26.5074,10,4,12.2322,38.7392,converged,3637.61,73708.68,-1.9675,1.38,0.0000,0.1182,0.1541,0.0936,,,,,,
45.8714,8,3,9.2075,55.0785,converged,3637.50,73708.42,-1.9650,1.39,0.0000,0.0735,0.0922,,,,,,,
44.7606,8,8,25.8660,70.6260,completed,3637.50,73708.42,-1.9650,1.39,0.0000,0.1386,0.1538,0.2135,0.3268,2.3724,5.4554,6.3985,,
28.7818,10,3,9.3335,38.1146,converged,3637.38,73708.14,-1.9616,1.37,0.0000,0.0311,0.0437,,,,,,,
24.0488,10,3,9.8932,33.9412,converged,3637.33,73708.01,-1.9609,1.38,0.0000,0.0728,0.0983,,,,,,,
52.6154,6,3,10.9669,63.5819,converged,3637.28,73707.88,-1.9602,1.39,0.0000,0.0910,0.0753,,,,,,,
33.2009,10,3,13.2064,46.4065,converged,3637.28,73707.88,-1.9602,1.39,0.0000,0.0713,0.0764,,,,,,,
28.4173,10,3,9.3777,37.7947,converged,3637.16,73707.59,-1.9575,1.41,0.0000,0.0358,0.0678,,,,,,,
39.4811,9,3,9.0483,48.5293,converged,3637.16,73707.59,-1.9575,1.41,0.0000,0.0869,0.0903,,,,,,,
21.6956,10,3,12.3701,34.0651,converged,3637.05,73707.33,-1.9565,1.43,0.0000,0.0333,0.0605,,,,,,,
49.3591,7,3,9.7125,59.0716,converged,3637.05,73707.33,-1.9565,1.43,0.0000,0.1009,0.0581,,,,,,,
25.2294,10,3,12.9846,38.2136,converged,3636.93,73707.02,-1.9552,1.48,0.0000,0.0349,0.0644,,,,,,,
42.9894,8,8,27.8289,70.8180,completed,3636.93,73707.02,-1.9552,1.48,0.0000,0.0302,0.1096,0.3889,0.9726,1.3210,4.3322,5.8342,,
22.9318,10,3,10.2374,33.1684,converged,3636.80,73706.71,-1.9525,1.54,0.0000,0.0331,0.0787,,,,,,,
38.6994,9,9,32.7548,71.4539,completed,3636.80,73706.71,-1.9525,1.54,0.0000,0.0690,0.1054,0.1124,0.3789,0.8626,3.1616,5.8980,6.3632,
25.0262,10,3,9.0734,34.0995,converged,3636.67,73706.38,-1.9493,1.59,0.0000,0.0207,0.0532,,,,,,,
22.6314,10,3,9.4345,32.0656,converged,3636.67,73706.38,-1.9493,1.59,0.0000,0.0282,0.0551,,,,,,,
52.8377,6,3,8.9653,61.8023,converged,3636.57,73706.12,-1.9465,1.62,0.0000,0.0474,0.0854,,,,,,,
39.5426,9,3,9.5190,49.0611,converged,3636.57,73706.12,-1.9465,1.62,0.0000,0.0523,0.0523,,,,,,,
21.2999,10,3,9.4457,30.7447,converged,3636.43,73705.78,-1.9432,1.63,0.0000,0.0434,0.0590,,,,,,,
53.9644,6,3,8.9826,62.9466,converged,3636.43,73705.78,-1.9432,1.63,0.0000,0.1777,0.0496,,,,,,,
53.8601,6,3,9.7125,63.5725,converged,3636.31,73705.47,-1.9412,1.66,0.0000,0.0880,0.0986,,,,,,,
41.8886,8,8,26.2874,68.1754,completed,3636.31,73705.47,-1.9412,1.66,0.0000,0.1495,0.1656,0.1788,0.5663,2.2334,5.7884,6.9304,,
27.6995,10,3,9.9932,37.6922,converged,3636.16,73705.08,-1.9347,1.71,0.0000,0.0396,0.0768,,,,,,,
45.3443,8,4,18.3843,63.7284,converged,3636.16,73705.08,-1.9347,1.71,0.0000,0.1197,0.1272,0.0712,,,,,,
55.1154,6,3,14.1299,69.2449,converged,3636.04,73704.76,-1.9274,1.74,0.0000,0.0721,0.0683,,,,,,,
