jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
24.0734,10,10,36.5569,60.6299,completed,3635.74,73702.27,-1.8613,5.99,0.0000,0.2434,0.3065,0.1682,0.4754,2.3124,4.5616,1.2771,0.3607,0.2068
24.8845,10,10,35.3409,60.2249,completed,3635.35,73700.95,-1.8475,6.22,0.0000,0.2412,0.3221,0.1789,0.3098,0.3159,0.5707,0.6553,0.3056,0.2512
43.1566,8,8,25.0778,68.2339,completed,3635.35,73700.95,-1.8475,6.22,0.0000,0.3858,0.3810,0.1590,0.5905,0.7570,0.5597,0.3035,,
27.5853,10,4,12.0629,39.6480,converged,3634.93,73699.42,-1.8336,6.48,0.0000,0.2057,0.2573,0.0838,,,,,,
47.2806,7,7,23.9922,71.2723,completed,3634.93,73699.42,-1.8336,6.48,0.0000,0.4206,0.3754,0.3394,0.5255,1.4594,0.7985,,,
46.5194,7,5,15.1930,61.7121,converged,3634.55,73697.99,-1.8195,6.68,0.0000,0.3088,0.2484,0.4629,0.0774,,,,,
27.8064,10,10,31.3154,59.1215,completed,3634.55,73697.99,-1.8195,6.68,0.0000,0.2229,0.3007,0.2040,0.2273,0.6475,0.1254,0.3993,0.2866,0.1701
25.0456,10,4,13.0743,38.1193,converged,3634.15,73696.34,-1.8041,6.91,0.0000,0.1051,0.1261,0.0242,,,,,,
21.1418,10,4,11.9265,33.0675,converged,3634.15,73696.34,-1.8041,6.91,0.0000,0.1255,0.1439,0.0611,,,,,,
36.5190,9,4,12.0392,48.5583,converged,3633.87,73695.15,-1.7927,7.04,0.0000,0.1056,0.1190,0.0979,,,,,,
55.9775,6,3,9.2862,65.2632,converged,3633.87,73695.15,-1.7927,7.04,0.0000,0.1846,0.0652,,,,,,,
31.1903,10,3,8.9779,40.1680,converged,3633.53,73693.59,-1.7792,7.15,0.0000,0.0601,0.0832,,,,,,,
39.6649,9,4,12.1098,51.7738,converged,3633.53,73693.59,-1.7792,7.15,0.0000,0.0868,0.1188,0.0333,,,,,,
44.8854,8,3,8.6869,53.5719,converged,3633.24,73692.18,-1.7656,7.20,0.0000,0.0216,0.0444,,,,,,,
44.4920,8,4,12.5844,57.0765,converged,3633.24,73692.18,-1.7656,7.20,0.0000,0.0861,0.1050,0.0995,,,,,,
35.0923,9,3,12.5025,47.5946,converged,3632.94,73690.59,-1.7502,7.23,0.0000,0.0332,0.0574,,,,,,,
51.0423,7,7,25.2996,76.3417,completed,3632.94,73690.59,-1.7502,7.23,0.0000,0.1222,0.1167,0.3219,0.2814,0.4042,0.2690,,,
35.2474,9,3,8.8831,44.1301,converged,3632.64,73688.81,-1.7336,7.22,0.0000,0.0115,0.0231,,,,,,,
40.4559,8,3,8.7935,49.2486,converged,3632.64,73688.81,-1.7336,7.22,0.0000,0.0824,0.0880,,,,,,,
52.3516,6,3,8.8988,61.2499,converged,3632.41,73687.38,-1.7212,7.20,0.0000,0.0916,0.0294,,,,,,,
48.1602,7,7,22.9918,71.1518,completed,3632.41,73687.38,-1.7212,7.20,0.0000,0.1785,0.1137,0.1883,0.2756,0.9801,0.5521,,,
33.9796,10,4,15.5684,49.5475,converged,3632.16,73685.61,-1.7045,7.14,0.0000,0.0870,0.1209,0.0345,,,,,,
41.8298,8,4,15.1293,56.9583,converged,3632.16,73685.61,-1.7045,7.14,0.0000,0.0910,0.1461,0.0640,,,,,,
30.2438,10,3,10.1468,40.3898,converged,3631.96,73684.02,-1.6883,7.05,0.0000,0.0610,0.0925,,,,,,,
51.9887,7,3,9.1355,61.1236,converged,3631.96,73684.02,-1.6883,7.05,0.0000,0.0972,0.0888,,,,,,,
54.9575,6,3,9.5792,64.5363,converged,3631.78,73682.46,-1.6726,6.95,0.0000,0.0701,0.0635,,,,,,,
25.3888,10,4,11.6879,37.0759,converged,3631.78,73682.46,-1.6726,6.95,0.0000,0.0646,0.1047,0.0610,,,,,,
33.4479,10,3,8.8484,42.2954,converged,3631.65,73681.08,-1.6581,6.84,0.0000,0.0278,0.0441,,,,,,,
43.6581,8,4,11.9238,55.5818,converged,3631.65,73681.08,-1.6581,6.84,0.0000,0.0909,0.1544,0.0921,,,,,,
59.9916,5,5,19.3875,79.3785,completed,3631.53,73679.56,-1.6445,6.73,0.0000,0.1192,0.2194,1.1217,0.9272,,,,,
56.0698,6,6,21.0925,77.1616,completed,3631.53,73679.56,-1.6445,6.73,0.0000,0.0862,0.1102,0.2697,1.3107,0.5230,,,,
34.1910,9,4,11.3213,45.5124,converged,3631.41,73677.73,-1.6284,6.64,0.0000,0.1061,0.1203,0.0725,,,,,,
40.4144,8,3,9.0629,49.4769,converged,3631.41,73677.73,-1.6284,6.64,0.0000,0.0438,0.0567,,,,,,,
47.1669,7,3,9.4069,56.5730,converged,3631.34,73676.41,-1.6161,6.59,0.0000,0.0712,0.0661,,,,,,,
43.0992,8,3,9.1728,52.2718,converged,3631.34,73676.41,-1.6161,6.59,0.0000,0.0239,0.0258,,,,,,,
44.7766,8,3,8.8652,53.6412,converged,3631.29,73674.93,-1.5994,6.52,0.0000,0.0908,0.0326,,,,,,,
21.7257,10,3,8.7614,30.4865,converged,3631.29,73674.93,-1.5994,6.52,0.0000,0.0170,0.0152,,,,,,,
30.6103,10,3,9.8381,40.4482,converged,3631.26,73673.64,-1.5835,6.43,0.0000,0.0735,0.0372,,,,,,,
29.9588,10,3,10.0583,40.0163,converged,3631.26,73673.64,-1.5835,6.43,0.0000,0.0087,0.0262,,,,,,,
44.3840,8,8,24.7331,69.1161,completed,3631.25,73672.36,-1.5722,6.36,0.0000,0.0240,0.1277,0.4782,0.3715,1.3867,0.1766,0.1242,,
54.0294,6,6,21.1121,75.1412,completed,3631.25,73672.36,-1.5722,6.36,0.0000,0.0610,0.1023,0.3568,1.4213,0.3197,,,,
49.1297,7,7,23.6549,72.7839,completed,3631.26,73670.77,-1.5605,6.31,0.0000,0.0316,0.2472,0.4956,1.5945,0.6074,0.3869,,,
23.9016,10,3,9.2783,33.1794,converged,3631.26,73670.77,-1.5605,6.31,0.0000,0.0385,0.0165,,,,,,,
44.9841,8,3,8.8606,53.8446,converged,3631.28,73669.36,-1.5493,6.28,0.0000,0.0718,0.0491,,,,,,,
42.6825,8,3,8.7214,51.4034,converged,3631.28,73669.36,-1.5493,6.28,0.0000,0.0417,0.0249,,,,,,,
30.8482,10,3,8.7453,39.5933,converged,3631.32,73667.95,-1.5354,6.24,0.0000,0.0862,0.0638,,,,,,,
31.8123,10,3,8.6981,40.5101,converged,3631.32,73667.95,-1.5354,6.24,0.0000,0.0283,0.0119,,,,,,,
41.1394,8,8,28.1930,69.3320,completed,3631.37,73666.86,-1.5238,6.18,0.0000,0.0236,0.1374,0.4154,0.3237,0.3924,0.5325,0.1562,,
27.3387,10,3,9.2975,36.6355,converged,3631.37,73666.86,-1.5238,6.18,0.0000,0.0542,0.0615,,,,,,,
28.0421,10,3,8.9508,36.9928,converged,3631.44,73665.49,-1.5115,6.09,0.0000,0.0360,0.0148,,,,,,,
36.9388,9,3,9.5168,46.4548,converged,3631.44,73665.49,-1.5115,6.09,0.0000,0.0546,0.0420,,,,,,,
52.0543,6,6,21.4667,73.5208,completed,3631.52,73664.28,-1.5018,5.97,0.0000,0.0340,0.4222,0.2805,0.5078,0.4889,,,,
