jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
34.0717,9,3,11.1935,45.2645,converged,81582.38,50025.50,0.1716,8.38,0.0000,0.0125,0.0416,,,,,,,
31.2973,10,3,8.8663,40.1634,converged,81582.38,50025.50,0.1716,8.38,0.0000,0.0242,0.0186,,,,,,,
50.0156,7,7,26.6523,76.6673,completed,81584.31,50025.84,0.1709,8.37,0.0000,0.0139,0.2918,0.5014,2.1597,8.6932,9.7373,,,
35.6512,9,3,11.5448,47.1958,converged,81584.31,50025.84,0.1709,8.37,0.0000,0.0406,0.0371,,,,,,,
26.5603,10,3,11.2201,37.7802,converged,81586.55,50026.23,0.1706,8.36,0.0000,0.0146,0.0365,,,,,,,
28.5526,10,10,41.5997,70.1517,completed,81586.55,50026.23,0.1706,8.36,0.0000,0.0394,0.1081,0.3472,1.2703,1.1092,1.9840,4.5209,8.0645,7.9305
45.7094,8,3,8.5953,54.3043,converged,81588.71,50026.61,0.1750,8.35,0.0000,0.0213,0.0584,,,,,,,
57.4348,6,5,34.5723,92.0064,deadline,81588.71,50026.61,0.1750,8.35,0.0000,0.1079,0.6728,2.1003,4.3703,,,,,
32.1891,10,3,14.6513,46.8403,converged,81591.18,50027.05,0.1740,8.35,0.0000,0.0187,0.0319,,,,,,,
36.7915,9,3,14.7567,51.5478,converged,81591.18,50027.05,0.1740,8.35,0.0000,0.0648,0.0982,,,,,,,
