50.3438,7,3,9.0835,59.4266,converged,3717.17,73772.11,0.4690,4.70,0.0000,0.0990,0.0697,,,,,,,
23.8108,10,3,9.1527,32.9627,converged,3718.02,73772.54,0.4698,4.77,0.0000,0.0632,0.0697,,,,,,,
54.9108,6,6,20.0614,74.9714,completed,3718.02,73772.54,0.4698,4.77,0.0000,0.0938,0.1822,0.5200,0.4904,0.1463,,,,
45.6148,8,3,9.2834,54.8974,converged,3718.98,73773.02,0.4712,4.82,0.0000,0.0289,0.0395,,,,,,,
47.2188,7,3,9.6758,56.8938,converged,3718.98,73773.02,0.4712,4.82,0.0000,0.0833,0.0762,,,,,,,
35.9104,9,3,10.4017,46.3118,converged,3719.95,73773.52,0.4717,4.85,0.0000,0.0682,0.0717,,,,,,,
54.6850,6,3,9.1571,63.8411,converged,3719.95,73773.52,0.4717,4.85,0.0000,0.1142,0.0972,,,,,,,
40.4711,8,3,9.2546,49.7257,converged,3720.92,73774.02,0.4724,4.87,0.0000,0.0511,0.0798,,,,,,,
51.5941,7,7,24.0911,75.6851,completed,3720.92,73774.02,0.4724,4.87,0.0000,0.1208,0.1172,0.5139,0.3966,0.4273,0.3877,,,
42.7501,8,8,27.6234,70.3735,completed,3721.90,73774.52,0.4728,4.88,0.0000,0.0624,0.1200,0.7377,0.7527,0.5132,0.5291,0.4109,,
33.9298,10,10,34.4328,68.3618,completed,3721.90,73774.52,0.4728,4.88,0.0000,0.0618,0.2520,0.9521,3.6757,5.2819,2.4428,1.6996,0.5737,0.3009
33.5928,10,3,9.4659,43.0579,converged,3722.99,73775.07,0.4748,4.87,0.0000,0.0441,0.0421,,,,,,,
39.6579,9,3,9.4129,49.0699,converged,3722.99,73775.07,0.4748,4.87,0.0000,0.0606,0.0908,,,,,,,
24.6245,10,4,13.8866,38.5107,converged,3723.85,73775.52,0.4759,4.81,0.0000,0.0948,0.1301,0.0412,,,,,,
40.3794,8,8,26.8284,67.2074,completed,3723.85,73775.52,0.4759,4.81,0.0000,0.0964,0.1321,0.1793,1.3022,0.3551,0.3546,0.1717,,
29.3663,10,3,9.4159,38.7819,converged,3724.80,73776.00,0.4735,4.66,0.0000,0.0583,0.0976,,,,,,,
30.0836,10,3,10.1422,40.2252,converged,3724.80,73776.00,0.4735,4.66,0.0000,0.0504,0.0588,,,,,,,
33.8056,10,4,13.8297,47.6347,converged,3725.62,73776.42,0.4727,4.56,0.0000,0.0641,0.1130,0.0446,,,,,,
56.6449,6,6,29.2852,85.9293,completed,3725.62,73776.42,0.4727,4.56,0.0000,0.0923,0.7366,0.7698,0.3714,0.1170,,,,
47.2692,7,7,32.6976,79.9666,completed,3726.62,73776.94,0.4752,4.49,0.0000,0.1823,0.2384,0.8686,1.1950,0.4704,0.2020,,,
20.7900,10,10,32.9150,53.7040,completed,3726.62,73776.94,0.4752,4.49,0.0000,0.0799,0.1549,0.1620,0.3806,1.1202,0.3418,0.6726,0.3228,0.1015
29.8618,10,10,32.1156,61.9766,completed,3727.62,73777.45,0.4776,4.44,0.0000,0.1324,0.2048,0.1150,0.1984,1.0026,0.1571,0.1568,0.1526,0.1382
34.7054,9,4,11.7658,46.4709,converged,3727.62,73777.45,0.4776,4.44,0.0000,0.1462,0.2323,0.0344,,,,,,
21.6305,10,5,15.3345,36.9646,converged,3728.50,73777.91,0.4780,4.36,0.0000,0.1212,0.1192,0.1394,0.0809,,,,,
49.7041,7,3,8.9472,58.6513,converged,3728.50,73777.91,0.4780,4.36,0.0000,0.2010,0.0907,,,,,,,
39.2568,9,9,28.6485,67.9045,completed,3729.26,73778.30,0.4754,4.28,0.0000,0.1021,0.1262,0.2630,0.1999,0.2953,0.3261,0.2861,0.1389,
30.9301,10,4,11.8974,42.8274,converged,3729.26,73778.30,0.4754,4.28,0.0000,0.1665,0.2333,0.0392,,,,,,
55.0196,6,3,9.6798,64.6988,converged,3730.11,73778.74,0.4710,4.19,0.0000,0.2302,0.0780,,,,,,,
56.1449,6,3,9.2173,65.3614,converged,3730.11,73778.74,0.4710,4.19,0.0000,0.2945,0.0486,,,,,,,
