jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
20.3556,10,10,44.3344,64.6894,completed,81385.97,49922.57,0.5780,4.32,0.0000,0.1611,0.3678,0.2310,4.0923,5.2055,1.9105,0.5376,0.3997,0.2673
33.0508,10,10,35.2043,68.2543,completed,81385.97,49922.57,0.5780,4.32,0.0000,0.2203,0.3737,1.1313,3.1602,3.9467,2.0601,0.4070,0.4265,0.4182
47.8734,7,7,34.4920,82.3650,completed,81387.02,49923.25,0.5816,4.51,0.0000,0.6989,0.7976,3.3069,3.6081,1.3206,0.2917,,,
35.0222,9,9,41.1186,76.1406,completed,81387.02,49923.25,0.5816,4.51,0.0000,0.4425,1.0505,0.9690,2.5229,1.9952,1.0063,0.4432,0.2847,
28.3402,10,10,40.1287,68.4688,completed,81388.16,49923.99,0.5730,4.57,0.0000,0.4807,0.9437,0.2771,2.7545,4.1657,0.8208,0.7760,0.3183,0.2134
25.4978,10,10,51.8544,77.3514,completed,81388.16,49923.99,0.5730,4.57,0.0000,0.5323,1.1060,0.9464,0.7961,2.9943,3.8260,0.8742,0.4475,0.2940
22.5406,10,10,46.8661,69.4061,completed,81389.16,49924.63,0.5733,4.69,0.0000,0.6759,1.1915,0.5520,2.1259,3.0932,0.9980,1.0544,0.4768,0.1896
45.1660,8,8,36.6197,81.7848,completed,81389.16,49924.63,0.5733,4.69,0.0000,0.9486,1.3218,1.9405,6.6237,2.1316,0.9413,0.4132,,
34.3211,9,9,41.5011,75.8222,completed,81390.31,49925.37,0.5735,4.90,0.0000,0.6003,1.1051,0.3603,3.5757,2.9281,0.6158,0.5030,0.4627,
55.3421,6,6,30.6519,85.9939,completed,81390.31,49925.37,0.5735,4.90,0.0000,1.4333,0.2529,6.0459,2.1278,0.9419,,,,
42.5587,8,8,35.9143,78.4724,completed,81391.57,49926.18,0.5775,5.06,0.0000,0.4866,0.8612,1.6009,7.7100,3.4899,1.6855,0.4981,,
48.1709,7,7,29.3901,77.5601,completed,81391.57,49926.18,0.5775,5.06,0.0000,1.0856,1.3020,3.6937,4.0392,1.2048,0.4952,,,
46.4507,7,7,27.7068,74.1569,completed,81392.76,49926.96,0.5834,5.06,0.0000,0.8998,1.3717,1.4760,2.8047,0.8319,0.5421,,,
28.5738,10,10,38.2626,66.8356,completed,81392.76,49926.96,0.5834,5.06,0.0000,0.4506,0.9144,0.5528,1.7009,3.9563,1.9522,0.8062,0.3909,0.2850
29.2707,10,10,41.5331,70.8032,completed,81394.02,49927.81,0.5910,5.03,0.0000,0.1648,0.5729,0.2584,1.7141,5.1077,1.5802,0.4220,0.3851,0.3568
